group,statement_split,statement_idx,statement_id,alpha,alpha_norm,expected_probability
continuous09,train,51,train:51,58.0,1.0,0.9832062364334431
continuous09,train,52,train:52,58.0,1.0,0.8952253754208692
continuous09,train,53,train:53,58.0,1.0,0.88905449987179
continuous09,train,54,train:54,58.0,1.0,0.9996614097930302
continuous09,train,55,train:55,58.0,1.0,0.9577434698076013
continuous09,train,56,train:56,58.0,1.0,0.8974465055394604
continuous09,train,57,train:57,58.0,1.0,0.9178275866763751
continuous09,train,58,train:58,58.0,1.0,0.9429896491502059
continuous09,train,59,train:59,58.0,1.0,0.9995646749386855
continuous09,train,60,train:60,58.0,1.0,0.8957663731652497
continuous09,train,61,train:61,58.0,1.0,0.8975066734522996
continuous09,train,62,train:62,58.0,1.0,0.9797817701781679
continuous09,train,63,train:63,58.0,1.0,0.9699481857793231
continuous09,train,64,train:64,58.0,1.0,0.9232794055167051
continuous09,train,65,train:65,58.0,1.0,0.8940911054150773
continuous09,train,66,train:66,58.0,1.0,0.9999934342714888
continuous09,train,67,train:67,58.0,1.0,0.9901191337842788
continuous09,train,68,train:68,58.0,1.0,0.999898086670416
continuous09,train,69,train:69,58.0,1.0,0.9994422040082943
continuous09,train,70,train:70,58.0,1.0,0.994896177399785
continuous09,train,71,train:71,58.0,1.0,0.9178276126093272
continuous09,train,72,train:72,58.0,1.0,0.9986170111976411
continuous09,train,73,train:73,58.0,1.0,0.9046252049086222
continuous09,train,74,train:74,58.0,1.0,0.8898527874107839
continuous09,train,75,train:75,58.0,1.0,0.9871281059045712
continuous09,train,76,train:76,58.0,1.0,0.983273969443892
continuous09,train,77,train:77,58.0,1.0,0.996683321129132
continuous09,train,78,train:78,58.0,1.0,0.9424959634090294
continuous09,train,79,train:79,58.0,1.0,0.9997271585577666
continuous09,train,80,train:80,58.0,1.0,0.9793103510821681
continuous09,train,81,train:81,58.0,1.0,0.8941439454320675
continuous09,train,82,train:82,58.0,1.0,0.8914739058527874
continuous09,train,83,train:83,58.0,1.0,0.9025743026449758
continuous09,train,84,train:84,58.0,1.0,0.9189116786797187
continuous09,train,85,train:85,58.0,1.0,0.9377431795876576
continuous09,train,86,train:86,58.0,1.0,0.9986268301978785
continuous09,train,87,train:87,58.0,1.0,0.9426794122532051
continuous09,train,88,train:88,58.0,1.0,0.9914530138446536
continuous09,train,89,train:89,58.0,1.0,0.8875562709450876
continuous09,train,90,train:90,58.0,1.0,0.888013012603452
continuous09,train,91,train:91,58.0,1.0,0.9999997468562624
continuous09,train,92,train:92,58.0,1.0,0.9999867498505716
continuous09,train,93,train:93,58.0,1.0,0.9999230523395952
continuous09,train,94,train:94,58.0,1.0,0.999736721869399
continuous09,train,95,train:95,58.0,1.0,0.999897711928069
continuous09,train,96,train:96,58.0,1.0,0.991368487205201
continuous09,train,97,train:97,58.0,1.0,0.9977770335103678
continuous09,train,98,train:98,58.0,1.0,0.9832063265070052
continuous09,train,99,train:99,58.0,1.0,0.942873342795838
continuous09,train,100,train:100,58.0,1.0,0.9960514484845615
continuous09,train,101,train:101,58.0,1.0,0.9961060091684808
continuous09,train,102,train:102,58.0,1.0,0.9826404846970179
continuous09,train,103,train:103,58.0,1.0,0.9931932844419971
continuous09,train,104,train:104,58.0,1.0,0.9933439966011954
continuous09,train,105,train:105,58.0,1.0,0.9243813908414622
continuous09,train,106,train:106,58.0,1.0,0.9184475449707767
continuous09,train,107,train:107,58.0,1.0,0.9761716840046911
continuous09,train,108,train:108,58.0,1.0,0.9428779460693454
continuous09,train,109,train:109,58.0,1.0,0.9869776227799133
continuous09,train,110,train:110,58.0,1.0,0.9988631437374996
continuous09,train,111,train:111,58.0,1.0,0.9998317059156173
continuous09,train,112,train:112,58.0,1.0,0.9305457687633216
continuous09,train,113,train:113,58.0,1.0,0.9999286181007709
continuous09,train,114,train:114,58.0,1.0,0.9530171570504772
continuous09,train,115,train:115,58.0,1.0,0.9582550850081011
continuous09,train,116,train:116,58.0,1.0,0.9256565223714508
continuous09,train,117,train:117,58.0,1.0,0.9510314533825154
continuous09,train,118,train:118,58.0,1.0,0.9145993238561433
continuous09,train,119,train:119,58.0,1.0,0.9932633054525325
continuous09,train,120,train:120,58.0,1.0,0.8891135084987523
continuous09,train,121,train:121,58.0,1.0,0.9293158971312656
continuous09,train,122,train:122,58.0,1.0,0.9584661029548615
continuous09,train,123,train:123,58.0,1.0,0.9870772687548676
continuous09,train,124,train:124,58.0,1.0,0.9583761965742803
continuous09,train,125,train:125,58.0,1.0,0.9991224313043975
continuous09,train,126,train:126,58.0,1.0,0.9135162580576749
continuous09,train,127,train:127,58.0,1.0,0.9577416359409674
continuous09,train,128,train:128,58.0,1.0,0.963390440277556
continuous09,train,129,train:129,58.0,1.0,0.9696201980594458
continuous09,train,130,train:130,58.0,1.0,0.9462212997782203
continuous09,train,131,train:131,58.0,1.0,0.9796153206040636
continuous09,train,132,train:132,58.0,1.0,0.9900860364853946
continuous09,train,133,train:133,58.0,1.0,0.9994270573413038
