alpha,domain,condition,w_pos,w_neg,w_first,w_second,p_pos,p_neg,p_first,p_second,logit_diff_semantic,logit_diff_positional,Condition,neutral,logit_diff_semantic_centered,logit_diff_positional_centered,normed_alpha,z_logit_diff_semantic,z_a,neutral_binary
-25.14,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,7.338821887969971e-07,1.0,1.0,7.338821887969971e-07,-14.125,14.125,incongruent,semantic,-4.625,4.625,-0.6,-0.8339661575595282,-0.9484676637033594,1
-16.76,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,4.67989593744278e-08,1.0,1.0,4.67989593744278e-08,-16.875,16.875,incongruent,semantic,-7.375,7.375,-0.4,-1.0615065666855124,-0.6323117758022397,1
-8.38,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,1.6391277313232425e-07,1.0,1.0,1.6391277313232425e-07,-15.625,15.625,incongruent,semantic,-6.125,6.125,-0.2,-0.9580791079918832,-0.31615588790111987,1
0.0,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,7.486343383789062e-05,1.0,1.0,7.486343383789062e-05,-9.5,9.5,incongruent,semantic,0.0,0.0,0.0,-0.4512845603931001,1.2763765313404844e-18,1
11.6,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,0.06005859375,0.9375,0.9375,0.06005859375,-2.75,2.75,incongruent,semantic,6.75,-6.75,0.2,0.10722371655249766,0.31615588790111987,1
23.2,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,0.4375,0.5625,0.5625,0.4375,-0.25,0.25,incongruent,semantic,9.25,-9.25,0.4,0.3140786339397561,0.6323117758022397,1
34.8,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,semantic,9.75,-9.75,0.6,0.35544961741720776,0.9484676637033594,1
46.4,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,0.5,0.5,0.5,0.5,0.0,0.0,incongruent,semantic,9.5,-9.5,0.8,0.33476412567848196,1.2646235516044795,1
58.0,deontic,-1,Responsible,Irresponsible,Irresponsible,Responsible,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,semantic,9.75,-9.75,1.0,0.35544961741720776,1.5807794395055992,1
-41.9,deontic,1,Loyal,Treacherous,Loyal,Treacherous,2.3655593395233157e-07,0.9921875,2.3655593395233157e-07,0.9921875,-15.25,-15.25,congruent,semantic,-23.0,-23.0,-1.0,-0.9270508703837945,-1.5807794395055992,1
-33.52,deontic,1,Loyal,Treacherous,Loyal,Treacherous,7.159542292356491e-09,0.99609375,7.159542292356491e-09,0.99609375,-18.75,-18.75,congruent,semantic,-26.5,-26.5,-0.8,-1.2166477547259562,-1.2646235516044795,1
-25.14,deontic,1,Loyal,Treacherous,Loyal,Treacherous,2.5029294192790985e-08,1.0,2.5029294192790985e-08,1.0,-17.5,-17.5,congruent,semantic,-25.25,-25.25,-0.6,-1.113220296032327,-0.9484676637033594,1
-16.76,deontic,1,Loyal,Treacherous,Loyal,Treacherous,4.529953002929688e-05,1.0,4.529953002929688e-05,1.0,-10.0,-10.0,congruent,semantic,-17.75,-17.75,-0.4,-0.4926555438705518,-0.6323117758022397,1
-8.38,deontic,1,Loyal,Treacherous,Loyal,Treacherous,0.24609375,0.66796875,0.24609375,0.66796875,-1.0,-1.0,congruent,semantic,-8.75,-8.75,-0.2,0.2520221587235786,-0.31615588790111987,1
0.0,deontic,1,Loyal,Treacherous,Loyal,Treacherous,0.97265625,0.0004196166992187,0.97265625,0.0004196166992187,7.75,7.75,congruent,semantic,0.0,0.0,0.0,0.9760143695789831,1.2763765313404844e-18,1
11.6,deontic,1,Loyal,Treacherous,Loyal,Treacherous,1.0,1.5497207641601562e-06,1.0,1.5497207641601562e-06,13.375,13.375,congruent,semantic,5.625,5.625,0.2,1.4414379337003147,0.31615588790111987,1
23.2,deontic,1,Loyal,Treacherous,Loyal,Treacherous,1.0,1.2069940567016602e-06,1.0,1.2069940567016602e-06,13.625,13.625,congruent,semantic,5.875,5.875,0.4,1.4621234254390405,0.6323117758022397,1
34.8,deontic,1,Loyal,Treacherous,Loyal,Treacherous,1.0,5.029141902923584e-07,1.0,5.029141902923584e-07,14.5,14.5,congruent,semantic,6.75,6.75,0.6,1.534522646524581,0.9484676637033594,1
46.4,deontic,1,Loyal,Treacherous,Loyal,Treacherous,1.0,2.700835466384888e-07,1.0,2.700835466384888e-07,15.125,15.125,congruent,semantic,7.375,7.375,0.8,1.5862363758713955,1.2646235516044795,1
58.0,deontic,1,Loyal,Treacherous,Loyal,Treacherous,1.0,2.384185791015625e-07,1.0,2.384185791015625e-07,15.25,15.25,congruent,semantic,7.5,7.5,1.0,1.5965791217407586,1.5807794395055992,1
-41.9,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,1.1466909199953081e-08,0.06982421875,0.06982421875,1.1466909199953081e-08,-15.625,15.625,incongruent,semantic,-23.5,23.5,-1.0,-0.9580791079918832,-1.5807794395055992,1
-33.52,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,1.3113021850585938e-06,0.1884765625,0.1884765625,1.3113021850585938e-06,-11.875,11.875,incongruent,semantic,-19.75,19.75,-0.8,-0.6477967319109956,-1.2646235516044795,1
-25.14,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.005157470703125,0.2490234375,0.2490234375,0.005157470703125,-3.875,3.875,incongruent,semantic,-11.75,11.75,-0.6,0.01413900372823136,-0.9484676637033594,1
-16.76,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.259765625,0.0274658203125,0.0274658203125,0.259765625,2.25,-2.25,incongruent,semantic,-5.625,5.625,-0.4,0.5209335513270146,-0.6323117758022397,1
-8.38,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.6171875,0.00323486328125,0.00323486328125,0.6171875,5.25,-5.25,incongruent,semantic,-2.625,2.625,-0.2,0.7691594521917248,-0.31615588790111987,1
0.0,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.921875,0.0003509521484375,0.0003509521484375,0.921875,7.875,-7.875,incongruent,semantic,0.0,0.0,0.0,0.9863571154483461,1.2763765313404844e-18,1
11.6,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.99609375,0.000157356262207,0.000157356262207,0.99609375,8.75,-8.75,incongruent,semantic,0.875,-0.875,0.2,1.0587563365338866,0.31615588790111987,1
23.2,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,1.0,0.000335693359375,0.000335693359375,1.0,8.0,-8.0,incongruent,semantic,0.125,-0.125,0.4,0.996699861317709,0.6323117758022397,1
34.8,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,1.0,0.0015029907226562,0.0015029907226562,1.0,6.5,-6.5,incongruent,semantic,-1.375,1.375,0.6,0.872586910885354,0.9484676637033594,1
46.4,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.9765625,0.02294921875,0.02294921875,0.9765625,3.75,-3.75,incongruent,semantic,-4.125,4.125,0.8,0.6450465017593696,1.2646235516044795,1
58.0,deontic,-1,Loyal,Treacherous,Treacherous,Loyal,0.8515625,0.1484375,0.1484375,0.8515625,1.75,-1.75,incongruent,semantic,-6.125,6.125,1.0,0.47956256784956286,1.5807794395055992,1
-41.9,deontic,1,Respectful,Insulting,Respectful,Insulting,0.0001230239868164,1.0,0.0001230239868164,1.0,-9.0,-9.0,congruent,semantic,9.75,9.75,-1.0,-0.40991357691564845,-1.5807794395055992,1
-33.52,deontic,1,Respectful,Insulting,Respectful,Insulting,6.48200511932373e-07,1.0,6.48200511932373e-07,1.0,-14.25,-14.25,congruent,semantic,4.5,4.5,-0.8,-0.8443089034288911,-1.2646235516044795,1
-25.14,deontic,1,Respectful,Insulting,Respectful,Insulting,8.149072527885437e-09,1.0,8.149072527885437e-09,1.0,-18.625,-18.625,congruent,semantic,0.125,0.125,-0.6,-1.2063050088565934,-0.9484676637033594,1
-16.76,deontic,1,Respectful,Insulting,Respectful,Insulting,7.566995918750762e-10,1.0,7.566995918750762e-10,1.0,-21.0,-21.0,congruent,semantic,-2.25,-2.25,-0.4,-1.4028171803744889,-0.6323117758022397,1
-8.38,deontic,1,Respectful,Insulting,Respectful,Insulting,5.893525667488575e-10,1.0,5.893525667488575e-10,1.0,-21.25,-21.25,congruent,semantic,-2.5,-2.5,-0.2,-1.4235026721132147,-0.31615588790111987,1
0.0,deontic,1,Respectful,Insulting,Respectful,Insulting,7.188646122813225e-09,1.0,7.188646122813225e-09,1.0,-18.75,-18.75,congruent,semantic,0.0,0.0,0.0,-1.2166477547259562,1.2763765313404844e-18,1
11.6,deontic,1,Respectful,Insulting,Respectful,Insulting,0.037353515625,0.9609375,0.037353515625,0.9609375,-3.25,-3.25,congruent,semantic,15.5,15.5,0.2,0.06585273307504597,0.31615588790111987,1
23.2,deontic,1,Respectful,Insulting,Respectful,Insulting,0.73046875,0.26953125,0.73046875,0.26953125,1.0,1.0,congruent,semantic,19.75,19.75,0.4,0.41750609263338534,0.6323117758022397,1
34.8,deontic,1,Respectful,Insulting,Respectful,Insulting,0.90625,0.09521484375,0.90625,0.09521484375,2.25,2.25,congruent,semantic,21.0,21.0,0.6,0.5209335513270146,0.9484676637033594,1
46.4,deontic,1,Respectful,Insulting,Respectful,Insulting,0.9609375,0.037353515625,0.9609375,0.037353515625,3.25,3.25,congruent,semantic,22.0,22.0,0.8,0.6036755182819179,1.2646235516044795,1
58.0,deontic,1,Respectful,Insulting,Respectful,Insulting,0.98828125,0.010986328125,0.98828125,0.010986328125,4.5,4.5,congruent,semantic,23.25,23.25,1.0,0.7071029769755472,1.5807794395055992,1
-41.9,deontic,-1,Respectful,Insulting,Insulting,Respectful,1.6007106751203534e-10,0.5390625,0.5390625,1.6007106751203534e-10,-21.9375,21.9375,incongruent,semantic,-3.5625,3.5625,-1.0,-1.4803877743947107,-1.5807794395055992,1
-33.52,deontic,-1,Respectful,Insulting,Insulting,Respectful,4.2291503632441157e-11,0.8203125,0.8203125,4.2291503632441157e-11,-23.6875,23.6875,incongruent,semantic,-5.3125,5.3125,-0.8,-1.6251862165657918,-1.2646235516044795,1
-25.14,deontic,-1,Respectful,Insulting,Insulting,Respectful,6.849631972727366e-12,0.98046875,0.98046875,6.849631972727366e-12,-25.6875,25.6875,incongruent,semantic,-7.3125,7.3125,-0.6,-1.7906701504755984,-0.9484676637033594,1
-16.76,deontic,-1,Respectful,Insulting,Insulting,Respectful,2.415845301584341e-12,1.0,1.0,2.415845301584341e-12,-26.75,26.75,incongruent,semantic,-8.375,8.375,-0.4,-1.8785834903651832,-0.6323117758022397,1
-8.38,deontic,-1,Respectful,Insulting,Insulting,Respectful,3.510081114654895e-12,1.0,1.0,3.510081114654895e-12,-26.375,26.375,incongruent,semantic,-8.0,8.0,-0.2,-1.8475552527570944,-0.31615588790111987,1
0.0,deontic,-1,Respectful,Insulting,Insulting,Respectful,1.0477378964424132e-08,1.0,1.0,1.0477378964424132e-08,-18.375,18.375,incongruent,semantic,0.0,0.0,0.0,-1.1856195171178676,1.2763765313404844e-18,1
11.6,deontic,-1,Respectful,Insulting,Insulting,Respectful,0.22265625,0.77734375,0.77734375,0.22265625,-1.25,1.25,incongruent,semantic,17.125,-17.125,0.2,0.23133666698485272,0.31615588790111987,1
23.2,deontic,-1,Respectful,Insulting,Insulting,Respectful,0.73046875,0.26953125,0.26953125,0.73046875,1.0,-1.0,incongruent,semantic,19.375,-19.375,0.4,0.41750609263338534,0.6323117758022397,1
34.8,deontic,-1,Respectful,Insulting,Insulting,Respectful,0.5625,0.4375,0.4375,0.5625,0.25,-0.25,incongruent,semantic,18.625,-18.625,0.6,0.35544961741720776,0.9484676637033594,1
46.4,deontic,-1,Respectful,Insulting,Insulting,Respectful,0.4375,0.5625,0.5625,0.4375,-0.25,0.25,incongruent,semantic,18.125,-18.125,0.8,0.3140786339397561,1.2646235516044795,1
58.0,deontic,-1,Respectful,Insulting,Insulting,Respectful,0.376953125,0.62109375,0.62109375,0.376953125,-0.5,0.5,incongruent,semantic,17.875,-17.875,1.0,0.29339314220103024,1.5807794395055992,1
-41.9,deontic,1,Kind,Cruel,Kind,Cruel,0.0001430511474609,0.90625,0.0001430511474609,0.90625,-8.75,-8.75,congruent,semantic,-10.75,-10.75,-1.0,-0.3892280851769226,-1.5807794395055992,1
-33.52,deontic,1,Kind,Cruel,Kind,Cruel,1.883506774902344e-05,0.99609375,1.883506774902344e-05,0.99609375,-10.875,-10.875,congruent,semantic,-12.875,-12.875,-0.8,-0.5650547649560923,-1.2646235516044795,1
-25.14,deontic,1,Kind,Cruel,Kind,Cruel,2.431869506835937e-05,1.0,2.431869506835937e-05,1.0,-10.625,-10.625,congruent,semantic,-12.625,-12.625,-0.6,-0.5443692732173664,-0.9484676637033594,1
-16.76,deontic,1,Kind,Cruel,Kind,Cruel,0.0001583099365234,1.0,0.0001583099365234,1.0,-8.75,-8.75,congruent,semantic,-10.75,-10.75,-0.4,-0.3892280851769226,-0.6323117758022397,1
-8.38,deontic,1,Kind,Cruel,Kind,Cruel,0.0140380859375,0.984375,0.0140380859375,0.984375,-4.25,-4.25,congruent,semantic,-6.25,-6.25,-0.2,-0.016889233879857406,-0.31615588790111987,1
0.0,deontic,1,Kind,Cruel,Kind,Cruel,0.87890625,0.119140625,0.87890625,0.119140625,2.0,2.0,congruent,semantic,0.0,0.0,0.0,0.5002480595882887,1.2763765313404844e-18,1
11.6,deontic,1,Kind,Cruel,Kind,Cruel,1.0,0.0004310607910156,1.0,0.0004310607910156,7.75,7.75,congruent,semantic,5.75,5.75,0.2,0.9760143695789831,0.31615588790111987,1
23.2,deontic,1,Kind,Cruel,Kind,Cruel,1.0,5.817413330078125e-05,1.0,5.817413330078125e-05,9.75,9.75,congruent,semantic,7.75,7.75,0.4,1.14149830348879,0.6323117758022397,1
34.8,deontic,1,Kind,Cruel,Kind,Cruel,1.0,1.6689300537109375e-05,1.0,1.6689300537109375e-05,11.0,11.0,congruent,semantic,9.0,9.0,0.6,1.2449257621824192,0.9484676637033594,1
46.4,deontic,1,Kind,Cruel,Kind,Cruel,1.0,1.2993812561035156e-05,1.0,1.2993812561035156e-05,11.25,11.25,congruent,semantic,9.25,9.25,0.8,1.265611253921145,1.2646235516044795,1
58.0,deontic,1,Kind,Cruel,Kind,Cruel,1.0,4.529953002929688e-05,1.0,4.529953002929688e-05,10.0,10.0,congruent,semantic,8.0,8.0,1.0,1.1621837952275158,1.5807794395055992,1
-41.9,deontic,-1,Kind,Cruel,Cruel,Kind,4.507601261138916e-07,0.014404296875,0.014404296875,4.507601261138916e-07,-10.375,10.375,incongruent,semantic,-16.875,16.875,-1.0,-0.5236837814786406,-1.5807794395055992,1
-33.52,deontic,-1,Kind,Cruel,Cruel,Kind,1.1086463928222656e-05,0.10205078125,0.10205078125,1.1086463928222656e-05,-9.125,9.125,incongruent,semantic,-15.625,15.625,-0.8,-0.42025632278501135,-1.2646235516044795,1
-25.14,deontic,-1,Kind,Cruel,Cruel,Kind,0.0004501342773437,0.71875,0.71875,0.0004501342773437,-7.375,7.375,incongruent,semantic,-13.875,13.875,-0.6,-0.27545788061393045,-0.9484676637033594,1
-16.76,deontic,-1,Kind,Cruel,Cruel,Kind,0.00933837890625,0.953125,0.953125,0.00933837890625,-4.625,4.625,incongruent,semantic,-11.125,11.125,-0.4,-0.04791747148794617,-0.6323117758022397,1
-8.38,deontic,-1,Kind,Cruel,Cruel,Kind,0.396484375,0.5078125,0.5078125,0.396484375,-0.25,0.25,incongruent,semantic,-6.75,6.75,-0.2,0.3140786339397561,-0.31615588790111987,1
0.0,deontic,-1,Kind,Cruel,Cruel,Kind,0.99609375,0.0015029907226562,0.0015029907226562,0.99609375,6.5,-6.5,incongruent,semantic,0.0,0.0,0.0,0.872586910885354,1.2763765313404844e-18,1
11.6,deontic,-1,Kind,Cruel,Cruel,Kind,1.0,2.753734588623047e-05,2.753734588623047e-05,1.0,10.5,-10.5,incongruent,semantic,4.0,-4.0,0.2,1.2035547787049674,0.31615588790111987,1
23.2,deontic,-1,Kind,Cruel,Cruel,Kind,1.0,0.0001230239868164,0.0001230239868164,1.0,9.0,-9.0,incongruent,semantic,2.5,-2.5,0.4,1.0794418282726124,0.6323117758022397,1
34.8,deontic,-1,Kind,Cruel,Cruel,Kind,1.0,0.0004310607910156,0.0004310607910156,1.0,7.75,-7.75,incongruent,semantic,1.25,-1.25,0.6,0.9760143695789831,0.9484676637033594,1
46.4,deontic,-1,Kind,Cruel,Cruel,Kind,0.99609375,0.002471923828125,0.002471923828125,0.99609375,6.0,-6.0,incongruent,semantic,-0.5,0.5,0.8,0.8312159274079023,1.2646235516044795,1
58.0,deontic,-1,Kind,Cruel,Cruel,Kind,0.9765625,0.02294921875,0.02294921875,0.9765625,3.75,-3.75,incongruent,semantic,-2.75,2.75,1.0,0.6450465017593696,1.5807794395055992,1
-41.9,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,4.3655745685100555e-09,1.0,4.3655745685100555e-09,1.0,-19.25,-19.25,congruent,semantic,-6.625,-6.625,-1.0,-1.258018738203408,-1.5807794395055992,1
-33.52,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,1.8189894035458563e-09,1.0,1.8189894035458563e-09,1.0,-20.125,-20.125,congruent,semantic,-7.5,-7.5,-0.8,-1.3304179592889485,-1.2646235516044795,1
-25.14,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,1.1059455573558807e-09,1.0,1.1059455573558807e-09,1.0,-20.625,-20.625,congruent,semantic,-8.0,-8.0,-0.6,-1.3717889427664,-0.9484676637033594,1
-16.76,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,2.648448571562767e-09,1.0,2.648448571562767e-09,1.0,-19.75,-19.75,congruent,semantic,-7.125,-7.125,-0.4,-1.2993897216808596,-0.6323117758022397,1
-8.38,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,2.840533852577209e-08,1.0,2.840533852577209e-08,1.0,-17.375,-17.375,congruent,semantic,-4.75,-4.75,-0.2,-1.1028775501629642,-0.31615588790111987,1
0.0,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,3.293156623840332e-06,1.0,3.293156623840332e-06,1.0,-12.625,-12.625,congruent,semantic,0.0,0.0,0.0,-0.7098532071271731,1.2763765313404844e-18,1
11.6,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,0.029296875,0.96875,0.029296875,0.96875,-3.5,-3.5,congruent,semantic,9.125,9.125,0.2,0.04516724133632013,0.31615588790111987,1
23.2,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,0.98046875,0.0179443359375,0.98046875,0.0179443359375,4.0,4.0,congruent,semantic,16.625,16.625,0.4,0.6657319934980955,0.6323117758022397,1
34.8,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,1.0,0.0004310607910156,1.0,0.0004310607910156,7.75,7.75,congruent,semantic,20.375,20.375,0.6,0.9760143695789831,0.9484676637033594,1
46.4,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,1.0,9.632110595703124e-05,1.0,9.632110595703124e-05,9.25,9.25,congruent,semantic,21.875,21.875,0.8,1.1001273200113382,1.2646235516044795,1
58.0,deontic,1,Trustworthy,Untrustworthy,Trustworthy,Untrustworthy,1.0,5.817413330078125e-05,1.0,5.817413330078125e-05,9.75,9.75,congruent,semantic,22.375,22.375,1.0,1.14149830348879,1.5807794395055992,1
-41.9,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,3.841705620288849e-09,1.0,1.0,3.841705620288849e-09,-19.375,19.375,incongruent,semantic,-11.125,11.125,-1.0,-1.2683614840727708,-1.5807794395055992,1
-33.52,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,1.7229467630386353e-08,1.0,1.0,1.7229467630386353e-08,-17.875,17.875,incongruent,semantic,-9.625,9.625,-0.8,-1.1442485336404158,-1.2646235516044795,1
-25.14,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,1.1874362826347353e-08,1.0,1.0,1.1874362826347353e-08,-18.25,18.25,incongruent,semantic,-10.0,10.0,-0.6,-1.1752767712485046,-0.9484676637033594,1
-16.76,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,1.1874362826347353e-08,1.0,1.0,1.1874362826347353e-08,-18.25,18.25,incongruent,semantic,-10.0,10.0,-0.4,-1.1752767712485046,-0.6323117758022397,1
-8.38,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,3.0547380447387695e-07,1.0,1.0,3.0547380447387695e-07,-15.0,15.0,incongruent,semantic,-6.75,6.75,-0.2,-0.9063653786450686,-0.31615588790111987,1
0.0,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,0.0002613067626953,1.0,1.0,0.0002613067626953,-8.25,8.25,incongruent,semantic,0.0,0.0,0.0,-0.3478571016994709,1.2763765313404844e-18,1
11.6,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,0.5,0.5,0.5,0.5,0.0,0.0,incongruent,semantic,8.25,-8.25,0.2,0.33476412567848196,0.31615588790111987,1
23.2,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,0.90625,0.09521484375,0.09521484375,0.90625,2.25,-2.25,incongruent,semantic,10.5,-10.5,0.4,0.5209335513270146,0.6323117758022397,1
34.8,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,0.953125,0.04736328125,0.04736328125,0.953125,3.0,-3.0,incongruent,semantic,11.25,-11.25,0.6,0.5829900265431921,0.9484676637033594,1
46.4,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,0.92578125,0.07568359375,0.07568359375,0.92578125,2.5,-2.5,incongruent,semantic,10.75,-10.75,0.8,0.5416190430657404,1.2646235516044795,1
58.0,deontic,-1,Trustworthy,Untrustworthy,Untrustworthy,Trustworthy,0.94140625,0.06005859375,0.06005859375,0.94140625,2.75,-2.75,incongruent,semantic,11.0,-11.0,1.0,0.5623045348044662,1.5807794395055992,1
-41.9,deontic,1,Upright,Dishonorable,Upright,Dishonorable,1.5497207641601562e-06,0.99609375,1.5497207641601562e-06,0.99609375,-13.375,-13.375,congruent,semantic,-2.125,-2.125,-1.0,-0.7719096823433507,-1.5807794395055992,1
-33.52,deontic,1,Upright,Dishonorable,Upright,Dishonorable,8.149072527885437e-09,1.0,8.149072527885437e-09,1.0,-18.625,-18.625,congruent,semantic,-7.375,-7.375,-0.8,-1.2063050088565934,-1.2646235516044795,1
-25.14,deontic,1,Upright,Dishonorable,Upright,Dishonorable,3.5834091249853367e-10,1.0,3.5834091249853367e-10,1.0,-21.75,-21.75,congruent,semantic,-10.5,-10.5,-0.6,-1.4648736555906665,-0.9484676637033594,1
-16.76,deontic,1,Upright,Dishonorable,Upright,Dishonorable,4.05634636990726e-10,1.0,4.05634636990726e-10,1.0,-21.625,-21.625,congruent,semantic,-10.375,-10.375,-0.4,-1.4545309097213035,-0.6323117758022397,1
-8.38,deontic,1,Upright,Dishonorable,Upright,Dishonorable,2.840533852577209e-08,1.0,2.840533852577209e-08,1.0,-17.375,-17.375,congruent,semantic,-6.125,-6.125,-0.2,-1.1028775501629642,-0.31615588790111987,1
0.0,deontic,1,Upright,Dishonorable,Upright,Dishonorable,1.2993812561035156e-05,1.0,1.2993812561035156e-05,1.0,-11.25,-11.25,congruent,semantic,0.0,0.0,0.0,-0.596083002564181,1.2763765313404844e-18,1
11.6,deontic,1,Upright,Dishonorable,Upright,Dishonorable,0.06005859375,0.9375,0.06005859375,0.9375,-2.75,-2.75,congruent,semantic,8.5,8.5,0.2,0.10722371655249766,0.31615588790111987,1
23.2,deontic,1,Upright,Dishonorable,Upright,Dishonorable,0.953125,0.04736328125,0.953125,0.04736328125,3.0,3.0,congruent,semantic,14.25,14.25,0.4,0.5829900265431921,0.6323117758022397,1
34.8,deontic,1,Upright,Dishonorable,Upright,Dishonorable,1.0,0.0019302368164062,1.0,0.0019302368164062,6.25,6.25,congruent,semantic,17.5,17.5,0.6,0.8519014191466281,0.9484676637033594,1
46.4,deontic,1,Upright,Dishonorable,Upright,Dishonorable,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,semantic,19.5,19.5,0.8,1.017385353056435,1.2646235516044795,1
58.0,deontic,1,Upright,Dishonorable,Upright,Dishonorable,1.0,0.0002613067626953,1.0,0.0002613067626953,8.25,8.25,congruent,semantic,19.5,19.5,1.0,1.017385353056435,1.5807794395055992,1
